mean,median,std,min,max
0.0020111111111111115,0.002,0.000105409255338946,0.002,0.003
0.0030888888888888893,0.003,0.00028617761611461455,0.003,0.004
0.003544444444444445,0.004,0.0005227651439750989,0.003,0.005
0.004600000000000001,0.005,0.0005363212185231927,0.004,0.006
0.15538888888888888,0.168,0.030271591980696223,0.105,0.198
0.42927777777777776,0.206,0.37116807760105847,0.07,1.103
1.4352777777777779,1.716,0.5259118474058462,0.598,1.825
