mean,median,std,min,max
0.0010000000000000002,0.001,2.1805523635234446e-19,0.001,0.001
0.0010111111111111115,0.001,0.000105409255338946,0.001,0.002
0.0010222222222222225,0.001,0.00014823135407896976,0.001,0.002
0.0010444444444444448,0.001,0.00020723493215097803,0.001,0.002
