mean,median,std,min,max
0.0011846153846153849,0.001,0.0005396613262485099,0.0,0.002
0.0017000000000000001,0.001,0.000841279940319806,0.001,0.004
0.0021461538461538462,0.002,0.0007983659519306586,0.001,0.004
0.0031153846153846158,0.003,0.0008947271498226127,0.002,0.006
0.01176923076923077,0.0075,0.008682431421244592,0.005,0.034
0.6206923076923077,0.41500000000000004,0.5701234792029368,0.184,2.743
0.14961538461538462,0.052,0.1695061242369908,0.046,0.642
