mean,median,std,min,max
0.0019000000000000009,0.002,0.0003974709967749986,0.001,0.004
0.0034333333333333347,0.003,0.0007529586832698622,0.003,0.007
0.0033250000000000007,0.003,0.0006372538246058551,0.003,0.007
0.004758333333333333,0.005,0.0010207579432517213,0.004,0.01
0.12945833333333334,0.1285,0.010906636059983274,0.111,0.149
0.23791666666666664,0.26149999999999995,0.15106114991781558,0.051,0.471
0.5814166666666666,0.58,0.005166082248387215,0.571,0.597
