mean,median,std,min,max
0.0015529411764705883,0.002,0.0005456730739567938,0.001,0.003
0.002776470588235294,0.003,0.0006244325154782978,0.002,0.004
0.003270588235294118,0.003,0.000968408553272027,0.002,0.011
0.0040117647058823536,0.004,0.00039321984784531895,0.003,0.005
0.13164705882352942,0.122,0.025891458959641952,0.104,0.179
0.18241176470588236,0.165,0.16329538374657496,0.035,0.661
0.6474705882352941,0.515,0.20710055457647222,0.497,0.966
