mean,median,std,min,max
0.0008382,0.001,0.0003683040721712368,0.0,0.001
0.0010020000000000003,0.001,5.288250478052616e-05,0.001,0.003
0.0010152000000000002,0.001,0.00013331359459147662,0.001,0.004
0.0020238000000000005,0.002,0.00015374748016644535,0.002,0.004
0.172695,0.16,0.04196867098615757,0.102,0.329
6.161453,5.8205,5.181595241336015,0.529,96.228
0.560056,0.58,0.08071105958379643,0.359,0.746
