mean,median,std,min,max
0.0005142857142857143,0.0,0.0007086591579862651,0.0,0.005
0.0004761904761904762,0.0,0.0005018281596637457,0.0,0.001
0.0004761904761904762,0.0,0.0005018281596637457,0.0,0.001
0.0006476190476190477,0.001,0.0004996335653593537,0.0,0.002
